OpenTime,Open,High,Low,Close,Volume
1624677120000,283.68000000,283.93000000,283.53000000,283.55000000,33.63000000
1624677180000,283.39000000,283.54000000,282.90000000,282.90000000,27.91000000
1624677240000,282.89000000,283.34000000,282.89000000,283.11000000,38.94000000
1624677300000,283.15000000,283.71000000,283.11000000,283.52000000,50.41000000
1624677360000,283.10000000,283.50000000,283.05000000,283.47000000,28.32000000
1624677420000,283.44000000,283.49000000,282.82000000,282.82000000,35.25000000
1624677480000,282.71000000,282.74000000,282.34000000,282.45000000,45.06000000
1624677540000,282.51000000,282.51000000,282.04000000,282.04000000,30.24000000
1624677600000,282.04000000,282.04000000,281.70000000,281.74000000,40.57000000
1624677660000,281.87000000,281.89000000,281.53000000,281.53000000,23.59000000
1624677720000,281.53000000,281.79000000,281.53000000,281.69000000,36.21000000
1624677780000,281.56000000,281.63000000,281.37000000,281.37000000,29.23000000
1624677840000,281.32000000,281.52000000,281.19000000,281.19000000,58.10000000
1624677900000,281.13000000,281.54000000,280.97000000,281.54000000,34.27000000
1624677960000,281.63000000,282.35000000,281.63000000,282.16000000,60.16000000
1624678020000,282.13000000,299.62000000,281.65000000,293.68000000,225.52000000
1624678080000,293.68000000,296.00000000,282.51000000,282.87000000,69.48000000
1624678140000,282.73000000,282.84000000,282.52000000,282.62000000,39.27000000
1624678200000,282.65000000,283.54000000,282.65000000,283.54000000,42.48000000
1624678260000,283.35000000,283.83000000,283.35000000,283.76000000,42.28000000
1624678320000,283.85000000,283.97000000,283.44000000,283.56000000,51.33000000
1624678380000,283.65000000,284.02000000,283.65000000,283.78000000,31.86000000
1624678440000,283.83000000,283.83000000,283.00000000,283.00000000,27.51000000
1624678500000,283.11000000,283.92000000,282.83000000,283.69000000,57.41000000
1624678560000,283.75000000,284.26000000,283.75000000,283.89000000,40.63000000
1624678620000,283.71000000,284.03000000,283.47000000,284.03000000,30.68000000
1624678680000,284.17000000,284.41000000,284.09000000,284.09000000,51.12000000
1624678740000,283.99000000,284.29000000,283.99000000,284.03000000,32.20000000
1624678800000,284.07000000,284.41000000,284.07000000,284.34000000,38.77000000
1624678860000,284.21000000,284.41000000,284.10000000,284.41000000,80.57000000
1624678920000,284.41000000,284.41000000,283.89000000,283.89000000,51.92000000
1624678980000,284.02000000,284.41000000,284.02000000,284.10000000,25.51000000
1624679040000,283.66000000,283.66000000,283.36000000,283.59000000,32.32000000
