OpenTime,Open,High,Low,Close,Volume
1624744080000,31347.96000000,35739.99000000,31325.98000000,32421.00000000,2.29424600
1624744140000,32421.00000000,32584.00000000,31314.44000000,31376.17000000,0.66102200
1624744200000,31357.33000000,31360.79000000,31326.11000000,31337.09000000,0.30930800
1624744260000,31328.58000000,31350.19000000,31303.00000000,31330.16000000,0.32077700
1624744320000,31311.74000000,31339.06000000,31303.00000000,31339.06000000,0.30929600
1624744380000,31327.81000000,31341.21000000,31309.64000000,31338.09000000,0.27463600
1624744440000,31342.63000000,31343.61000000,31323.12000000,31329.06000000,0.27123900
1624744500000,31326.03000000,31353.87000000,31323.11000000,31339.30000000,0.28714100
1624744560000,31343.31000000,31346.54000000,31328.45000000,31332.55000000,0.28763300
1624744620000,31331.35000000,31354.12000000,31321.77000000,31348.70000000,0.41486200
1624744680000,31344.10000000,31411.46000000,31344.10000000,31400.03000000,0.36725800
1624744740000,31400.01000000,31442.94000000,31373.95000000,31442.94000000,0.35195700
1624744800000,31402.88000000,31421.65000000,31368.07000000,31392.13000000,0.33048600
1624744860000,31380.14000000,31503.00000000,31380.14000000,31443.62000000,0.35242200
1624744920000,31446.07000000,31471.79000000,31438.23000000,31451.86000000,0.29780800
1624744980000,31446.59000000,31470.65000000,31431.71000000,31470.65000000,0.30398700
1624745040000,31476.31000000,31478.39000000,31443.84000000,31467.80000000,0.27113300
1624745100000,31459.71000000,31462.47000000,31428.35000000,31439.35000000,0.28712900
1624745160000,31442.74000000,31450.00000000,31414.83000000,31450.00000000,0.27040200
1624745220000,31449.70000000,31509.99000000,31438.44000000,31509.60000000,0.41395800
1624745280000,31523.64000000,31559.78000000,31500.01000000,31547.29000000,0.43625800
1624745340000,31531.35000000,31546.57000000,31521.57000000,31522.70000000,0.33294500
1624745400000,31525.66000000,31565.91000000,31525.66000000,31550.02000000,0.28883800
1624745460000,31538.48000000,31594.64000000,31536.91000000,31555.83000000,0.40356300
1624745520000,31552.55000000,31587.50000000,31549.63000000,31585.98000000,0.33375800
1624745580000,31578.29000000,31612.24000000,31570.01000000,31596.49000000,0.34986700
1624745640000,31603.76000000,31613.82000000,31574.01000000,31586.33000000,0.33229100
1624745700000,31589.06000000,31602.14000000,31511.74000000,31517.51000000,0.29497400
1624745760000,31505.80000000,31536.70000000,31495.52000000,31495.52000000,0.36490000
1624745820000,31499.50000000,31528.87000000,31493.00000000,31493.00000000,0.36491700
1624745880000,31494.54000000,31532.87000000,31494.54000000,31520.38000000,0.39659100
1624745940000,31511.21000000,31530.70000000,31500.00000000,31519.95000000,0.36670800
1624746000000,31529.93000000,31549.99000000,31523.08000000,31535.56000000,0.26949200
1624746060000,31540.00000000,31556.77000000,31516.95000000,31516.95000000,0.33285000
1624746120000,31518.70000000,31543.70000000,31147.00000000,31539.98000000,0.51453400
1624746180000,31545.52000000,31545.52000000,31511.19000000,31516.88000000,0.33306700
1624746240000,31514.24000000,31556.76000000,31514.24000000,31554.99000000,0.34868600
1624746300000,31555.00000000,31558.02000000,31544.05000000,31550.00000000,0.26939800
1624746360000,31557.06000000,31557.06000000,31522.22000000,31527.57000000,0.22196900
1624746420000,31527.22000000,31537.45000000,28460.00000000,30682.00000000,1.80866600
1624746480000,30682.00000000,31536.41000000,30682.00000000,31527.57000000,0.47035300
1624746540000,31529.16000000,31536.39000000,31513.62000000,31514.26000000,0.30134300
1624746600000,31514.28000000,31532.04000000,31400.00000000,31532.04000000,0.27381800
1624746660000,31524.45000000,31562.99000000,31524.45000000,31557.18000000,0.28700700
1624746720000,31557.18000000,31659.51000000,28603.00000000,29036.00000000,1.68296000
1624746780000,29036.00000000,31666.66000000,29036.00000000,31666.66000000,0.86758800
1624746840000,31671.65000000,35129.00000000,31655.20000000,32584.00000000,1.37054600
1624746900000,32857.14000000,35000.00000000,31681.34000000,31681.34000000,0.99954200
1624746960000,31680.05000000,31683.10000000,28746.00000000,31619.00000000,1.93198700
1624747020000,31619.00000000,31659.99000000,31619.00000000,31637.67000000,0.32049900
1624747080000,31636.13000000,31669.70000000,31461.00000000,31657.68000000,0.36904900
1624747140000,31662.01000000,31680.69000000,31461.00000000,31671.19000000,0.27298500
1624747200000,31659.38000000,31693.57000000,31656.35000000,31672.81000000,0.29989900
1624747260000,31674.26000000,31715.00000000,31674.26000000,31698.26000000,0.47322500
1624747320000,31700.01000000,31700.01000000,31672.81000000,31676.32000000,0.26827500
1624747380000,31679.00000000,31734.36000000,31679.00000000,31734.36000000,0.39518200
1624747440000,31709.27000000,31755.01000000,31709.27000000,31744.02000000,0.39472400
1624747500000,31745.15000000,31757.59000000,31710.75000000,31753.77000000,0.32488900
1624747560000,31750.71000000,31761.55000000,31709.06000000,31709.06000000,0.31595400
1624747620000,31717.70000000,31724.99000000,31673.70000000,31686.05000000,0.34795300
1624747680000,31691.49000000,31696.50000000,31668.25000000,31684.98000000,0.35162400
1624747740000,31688.76000000,31707.14000000,31677.87000000,31688.03000000,0.28393000
1624747800000,31687.86000000,31705.00000000,31686.57000000,31688.78000000,0.33434700
1624747860000,31681.01000000,31700.00000000,31678.05000000,31700.00000000,0.28398100
1624747920000,31696.84000000,31725.61000000,31696.84000000,31704.97000000,0.29015900
1624747980000,31702.16000000,31707.69000000,31690.62000000,31701.54000000,0.25234600
1624748040000,31704.38000000,31778.00000000,31680.01000000,31686.12000000,0.25105500
1624748100000,31687.69000000,31711.95000000,31687.69000000,31711.95000000,0.25865400
1624748160000,31703.04000000,31725.70000000,31702.15000000,31706.67000000,0.27433000
1624748220000,31706.67000000,31795.00000000,31706.67000000,31795.00000000,0.53628400
1624748280000,31795.89000000,31937.00000000,31619.00000000,31774.91000000,0.39361600
1624748340000,31775.71000000,31789.72000000,31303.00000000,31767.88000000,0.47107600
1624748400000,31768.89000000,31787.49000000,31726.08000000,31726.08000000,0.28271300
1624748460000,31729.05000000,31734.93000000,31680.29000000,31680.29000000,0.36264500
1624748520000,31681.19000000,31707.51000000,31655.69000000,31666.72000000,0.32876500
1624748580000,31666.59000000,31780.86000000,31643.88000000,31645.19000000,0.22721100
1624748640000,31643.61000000,31666.16000000,31629.95000000,31660.60000000,0.31793400
1624748700000,31661.71000000,31840.69000000,31658.23000000,31724.72000000,0.45808500
1624748760000,31727.21000000,31745.76000000,31695.77000000,31745.76000000,0.34669900
1624748820000,31746.96000000,31753.57000000,31721.00000000,31753.57000000,0.38066600
1624748880000,31747.42000000,31839.99000000,31747.42000000,31830.77000000,0.46091600
1624748940000,31827.30000000,31869.56000000,31827.30000000,31869.56000000,0.47425900
1624749000000,31870.00000000,31905.00000000,31830.01000000,31905.00000000,0.42916500
1624749060000,31899.67000000,31974.21000000,31866.17000000,31931.41000000,0.41025700
1624749120000,31920.01000000,31926.45000000,31869.96000000,31898.07000000,0.27109300
1624749180000,31896.63000000,31896.63000000,31836.66000000,31871.73000000,0.34634300
1624749240000,31882.55000000,31955.69000000,31879.06000000,31889.48000000,0.34597800
1624749300000,31879.06000000,31902.34000000,31833.82000000,31847.28000000,0.33941600
1624749360000,31845.69000000,31878.68000000,31824.51000000,31824.52000000,0.29832500
1624749420000,31821.85000000,31851.22000000,31790.12000000,31802.70000000,0.22255300
1624749480000,31800.01000000,31985.42000000,31775.82000000,31985.42000000,0.22198800
1624749540000,31773.39000000,31783.76000000,31758.22000000,31771.04000000,0.34911500
1624749600000,31771.84000000,31771.84000000,31743.32000000,31767.95000000,0.20859600
1624749660000,31768.48000000,31777.18000000,31755.11000000,31777.18000000,0.31480200
1624749720000,31771.84000000,31840.00000000,31771.84000000,31840.00000000,0.33102700
1624749780000,31827.46000000,31827.46000000,31766.91000000,31807.01000000,0.25165400
1624749840000,31797.87000000,31799.99000000,31771.73000000,31799.99000000,0.29886800
1624749900000,31787.93000000,31811.55000000,31748.01000000,31748.01000000,0.22025000
1624749960000,31749.98000000,31761.18000000,31705.20000000,31719.78000000,0.26785200
1624750020000,31720.35000000,31748.88000000,31720.35000000,31740.00000000,0.31513500
1624750080000,31741.05000000,31762.50000000,31619.00000000,31619.00000000,0.28581800
1624750140000,31757.07000000,31762.50000000,31619.00000000,31744.13000000,0.29769200
1624750200000,31744.13000000,31798.65000000,31744.13000000,31790.72000000,0.52917200
1624750260000,31794.33000000,31794.33000000,31761.70000000,31763.89000000,0.23608400
1624750320000,31761.70000000,31779.91000000,31751.83000000,31779.91000000,0.26756400
1624750380000,31776.55000000,31811.21000000,31744.13000000,31800.39000000,0.90885200
1624750440000,31801.40000000,31806.94000000,31757.32000000,31762.38000000,0.23595800
1624750500000,31770.52000000,31780.00000000,31746.70000000,31754.84000000,0.28327900
1624750560000,31777.83000000,31785.66000000,31744.13000000,31744.13000000,0.50403800
1624750620000,31744.13000000,31744.13000000,31717.45000000,31737.00000000,0.46965800
1624750680000,31737.01000000,31762.00000000,31735.95000000,31755.31000000,0.34646300
1624750740000,31766.01000000,31778.50000000,31757.90000000,31761.08000000,0.30903700
1624750800000,31760.76000000,31780.00000000,31756.09000000,31773.33000000,0.25180500
1624750860000,31779.12000000,31845.38000000,31303.00000000,31836.57000000,0.61458000
1624750920000,31831.01000000,31917.02000000,31700.00000000,31871.75000000,0.46271400
1624750980000,31870.20000000,31909.27000000,31870.20000000,31904.06000000,0.36151000
1624751040000,31879.00000000,31937.00000000,31843.72000000,31850.01000000,0.31965400
1624751100000,31843.33000000,31930.00000000,31619.00000000,31925.37000000,0.46293500
1624751160000,31933.00000000,31970.00000000,31650.30000000,31965.81000000,0.56145300
1624751220000,31959.77000000,31959.77000000,31778.00000000,31902.94000000,0.33971600
1624751280000,31876.02000000,31891.14000000,31857.02000000,31865.00000000,0.23963200
1624751340000,31845.91000000,31861.24000000,31800.01000000,31819.18000000,0.28123600
1624751400000,31814.64000000,31833.52000000,31807.68000000,31819.99000000,0.35999900
1624751460000,31830.00000000,31894.90000000,31778.00000000,31894.90000000,0.49598300
1624751520000,31894.67000000,31965.68000000,31894.67000000,31912.00000000,0.46034200
1624751580000,31914.01000000,31950.15000000,31700.00000000,31944.78000000,0.44846600
1624751640000,31945.43000000,31947.52000000,31858.61000000,31894.00000000,0.41283400
1624751700000,31862.36000000,31880.28000000,31839.42000000,31879.68000000,0.31380200
1624751760000,31879.85000000,31941.82000000,31879.85000000,31938.56000000,0.39263900
1624751820000,31938.57000000,32155.46000000,31938.57000000,32155.46000000,0.44079300
1624751880000,32129.96000000,32154.55000000,32091.74000000,32154.55000000,0.34671300
1624751940000,32149.78000000,32298.37000000,32149.78000000,32287.51000000,0.47525200
1624752000000,32284.25000000,32308.46000000,32200.00000000,32200.00000000,0.32293200
1624752060000,32200.00000000,32279.94000000,32163.00000000,32163.00000000,0.40354100
1624752120000,32158.75000000,32200.75000000,32148.06000000,32150.01000000,0.38880000
1624752180000,32139.87000000,32164.63000000,32118.28000000,32148.44000000,0.38936200
1624752240000,32122.12000000,32140.00000000,32098.00000000,32140.00000000,0.34252900
1624752300000,32077.28000000,32080.69000000,32036.64000000,32036.64000000,0.22436000
1624752360000,32039.26000000,32057.55000000,31993.42000000,32004.22000000,0.29007300
1624752420000,32011.26000000,32118.65000000,32008.38000000,32116.91000000,0.54728300
1624752480000,32115.09000000,32126.09000000,32072.07000000,32107.21000000,0.32805200
1624752540000,32113.39000000,32120.77000000,32079.71000000,32120.77000000,0.38936300
1624752600000,32128.21000000,32266.88000000,32128.21000000,32266.88000000,0.82094500
1624752660000,32266.88000000,32383.14000000,32266.88000000,32379.25000000,0.78484700
1624752720000,32387.77000000,32389.43000000,32338.94000000,32341.33000000,0.29342400
1624752780000,32342.37000000,32478.86000000,32342.37000000,32464.03000000,0.54704400
1624752840000,32471.01000000,32471.06000000,32400.00000000,32400.00000000,0.31941800
1624752900000,32400.00000000,32584.00000000,32400.00000000,32515.00000000,0.43898400
1624752960000,32518.53000000,32555.00000000,32477.76000000,32477.76000000,0.33816100
1624753020000,32474.95000000,32544.54000000,32435.31000000,32527.04000000,0.33941200
1624753080000,32537.66000000,32537.66000000,32413.25000000,32450.52000000,0.35531500
1624753140000,32449.31000000,32463.53000000,32411.31000000,32411.31000000,0.26198700
1624753200000,32413.25000000,32430.29000000,32389.83000000,32393.79000000,0.38457900
1624753260000,32402.58000000,32430.00000000,32259.00000000,32381.53000000,0.42835000
1624753320000,32375.48000000,32398.11000000,32346.27000000,32398.11000000,0.29354600
1624753380000,32400.00000000,32450.32000000,32300.00000000,32415.83000000,0.32475200
1624753440000,32419.03000000,32500.15000000,32400.00000000,32482.87000000,0.44912100
1624753500000,32483.04000000,32568.92000000,32483.03000000,32568.92000000,0.73986600
1624753560000,32534.41000000,32564.65000000,32493.21000000,32530.41000000,0.35345800
1624753620000,32530.50000000,32545.95000000,32513.48000000,32513.49000000,0.32278000
1624753680000,32512.50000000,32513.50000000,32462.56000000,32489.48000000,0.37743600
1624753740000,32485.40000000,32529.64000000,32485.39000000,32508.99000000,0.30755300
1624753800000,32501.01000000,32597.06000000,32501.01000000,32560.36000000,0.46323600
1624753860000,32577.42000000,36383.00000000,32573.50000000,36100.00000000,1.55978400
1624753920000,36100.00000000,36100.00000000,31778.00000000,32540.42000000,1.55322700
1624753980000,32533.99000000,32584.00000000,32471.39000000,32492.44000000,0.31371900
1624754040000,32471.18000000,32504.55000000,32467.90000000,32501.63000000,0.40290800
1624754100000,32491.89000000,32570.93000000,32400.00000000,32494.28000000,0.35536600
1624754160000,32494.03000000,32497.69000000,32466.47000000,32479.77000000,0.27952900
1624754220000,32483.60000000,35709.99000000,32430.93000000,33579.00000000,1.37917300
1624754280000,33673.47000000,36020.00000000,31147.00000000,32421.00000000,4.06972000
1624754340000,32421.00000000,32523.29000000,32390.48000000,32405.40000000,0.29744300
1624754400000,32403.58000000,32444.86000000,32272.03000000,32272.03000000,0.33497600
1624754460000,32264.06000000,32345.07000000,32259.00000000,32345.07000000,0.39395400
1624754520000,32342.00000000,32347.47000000,32307.40000000,32314.38000000,0.30934200
1624754580000,32296.71000000,32349.04000000,32284.35000000,32341.91000000,0.37130400
1624754640000,32330.67000000,32330.67000000,32309.17000000,32327.93000000,0.29393200
1624754700000,32324.02000000,32324.02000000,32198.07000000,32212.32000000,0.31195000
1624754760000,32205.93000000,32205.93000000,32154.76000000,32180.30000000,0.28881200
1624754820000,32159.94000000,32209.47000000,32113.04000000,32146.97000000,0.37799100
1624754880000,32149.99000000,32177.49000000,32117.40000000,32173.25000000,0.35771000
1624754940000,32181.90000000,32230.02000000,32142.86000000,32153.89000000,0.42030100
1624755000000,32157.80000000,32218.89000000,32157.80000000,32215.17000000,0.40372500
1624755060000,32210.32000000,32233.66000000,32208.52000000,32219.18000000,0.37238600
1624755120000,32208.01000000,32221.61000000,32147.78000000,32220.02000000,0.41186300
1624755180000,32220.01000000,32337.00000000,32220.01000000,32322.99000000,0.41260000
1624755240000,32315.04000000,32315.04000000,32268.15000000,32292.21000000,0.26327000
1624755300000,32289.16000000,32299.75000000,32271.86000000,32297.57000000,0.26324600
1624755360000,32294.70000000,32382.76000000,32291.25000000,32366.18000000,0.45914300
1624755420000,32354.44000000,32360.57000000,32339.10000000,32350.63000000,0.26554000
1624755480000,32348.81000000,32410.33000000,32348.81000000,32404.68000000,0.45153700
1624755540000,32378.89000000,32384.71000000,32350.01000000,32366.06000000,0.29348400
1624755600000,32365.92000000,32365.92000000,32274.21000000,32293.00000000,0.25441300
1624755660000,32302.53000000,32334.18000000,32267.86000000,32268.30000000,0.30956000
1624755720000,32268.86000000,32302.51000000,32268.27000000,32300.00000000,0.35616700
1624755780000,32299.27000000,32344.24000000,32299.27000000,32342.35000000,0.60302100
1624755840000,32331.20000000,32342.08000000,32308.61000000,32342.08000000,0.27845800
1624755900000,32342.21000000,32376.83000000,32307.76000000,32307.76000000,0.30905400
1624755960000,32293.77000000,32347.46000000,32293.77000000,32333.04000000,0.34027200
1624756020000,32337.86000000,32387.99000000,32328.72000000,32387.99000000,0.38623500
1624756080000,32388.03000000,32460.96000000,32388.03000000,32446.01000000,0.52842500
1624756140000,32454.07000000,32454.07000000,32410.22000000,32425.92000000,0.32421700
1624756200000,32426.01000000,32456.22000000,32426.01000000,32445.01000000,0.38528900
1624756260000,32432.81000000,32489.28000000,32419.01000000,32428.17000000,0.25220100
1624756320000,32428.17000000,32476.65000000,32428.17000000,32475.01000000,0.43421800
1624756380000,32471.31000000,32500.00000000,32471.31000000,32485.02000000,0.38760700
1624756440000,32489.43000000,32501.20000000,32469.85000000,32472.04000000,0.32321100
1624756500000,32471.56000000,32553.23000000,32423.71000000,32553.23000000,0.14564200
1624756560000,32553.23000000,32553.23000000,32410.01000000,32423.24000000,0.08061100
1624756620000,32409.11000000,32431.54000000,32383.77000000,32421.51000000,0.31227700
1624756680000,32425.09000000,32478.87000000,32418.78000000,32469.64000000,0.33991000
1624756740000,32471.08000000,32711.66000000,32471.08000000,32672.03000000,0.55579400
1624756800000,32642.78000000,32748.00000000,32561.09000000,32584.83000000,0.35243200
1624756860000,32591.49000000,32591.50000000,32516.73000000,32537.46000000,0.40768300
1624756920000,32539.07000000,32642.56000000,32539.07000000,32642.56000000,0.41498700
1624756980000,32647.01000000,32714.59000000,32589.01000000,32714.59000000,0.30936000
1624757040000,32619.30000000,32621.75000000,32569.99000000,32572.08000000,0.18557300
1624757100000,32564.02000000,32577.25000000,32529.14000000,32556.15000000,0.27645500
1624757160000,32556.99000000,32562.19000000,32518.97000000,32555.67000000,0.26296400
1624757220000,32559.06000000,32573.90000000,32543.81000000,32571.62000000,0.24566700
1624757280000,32546.80000000,32608.03000000,32546.80000000,32578.91000000,0.26175000
1624757340000,32577.68000000,32751.92000000,32577.68000000,32751.92000000,0.41346000
1624757400000,32751.92000000,33000.00000000,32751.92000000,32769.53000000,0.48497700
1624757460000,32769.53000000,33000.00000000,32769.53000000,32845.43000000,0.37581700
1624757520000,32832.48000000,32832.48000000,32761.21000000,32778.47000000,0.23826400
1624757580000,32794.36000000,32874.21000000,32794.36000000,32848.94000000,0.37647500
1624757640000,32844.78000000,32851.97000000,32806.89000000,32823.24000000,0.36544900
1624757700000,32809.54000000,32850.49000000,32766.85000000,32850.49000000,0.37419600
1624757760000,32849.92000000,32952.83000000,32849.92000000,32910.78000000,0.38792800
1624757820000,32911.13000000,32947.17000000,32885.35000000,32900.00000000,0.29132400
1624757880000,32846.32000000,32899.29000000,32846.32000000,32876.25000000,0.35144300
1624757940000,32856.97000000,32909.99000000,32852.54000000,32905.52000000,0.31973700
1624758000000,32905.53000000,32912.08000000,32868.38000000,32869.88000000,0.27363700
1624758060000,32887.13000000,32908.62000000,32861.39000000,32861.39000000,0.33452700
1624758120000,32861.45000000,32887.12000000,32838.26000000,32879.36000000,0.44123000
1624758180000,32880.10000000,32880.10000000,32830.00000000,32853.82000000,0.28908800
1624758240000,32861.22000000,32930.18000000,32842.91000000,32913.00000000,0.44163300
1624758300000,32913.00000000,32960.27000000,32858.28000000,32863.43000000,0.32331300
1624758360000,32854.76000000,32893.54000000,32850.01000000,32865.09000000,0.32104800
1624758420000,32861.79000000,32896.11000000,32850.33000000,32895.00000000,0.39545300
1624758480000,32886.74000000,32903.00000000,32864.71000000,32868.71000000,0.43459500
1624758540000,32864.79000000,34088.00000000,32852.01000000,32855.94000000,1.06748800
1624758600000,32853.67000000,33000.00000000,31303.00000000,32843.78000000,1.10080200
1624758660000,32839.46000000,32912.00000000,32584.00000000,32866.00000000,0.36998500
1624758720000,32867.86000000,32895.59000000,32860.81000000,32860.81000000,0.37188700
1624758780000,32863.02000000,32878.82000000,32860.01000000,32869.66000000,0.39892500
1624758840000,32886.65000000,33007.21000000,32584.00000000,32886.38000000,0.49251800
1624758900000,32886.88000000,32905.67000000,32867.25000000,32897.77000000,0.24324400
1624758960000,32879.93000000,32889.52000000,32840.01000000,32844.98000000,0.20739900
1624759020000,32820.80000000,32912.00000000,32780.01000000,32780.01000000,0.21691500
1624759080000,32770.71000000,32836.59000000,32769.15000000,32804.94000000,0.32306300
1624759140000,32804.96000000,32877.27000000,32804.96000000,32865.19000000,0.33560600
1624759200000,32867.53000000,32886.03000000,32809.62000000,32809.64000000,0.21306000
1624759260000,32801.45000000,32810.01000000,32779.55000000,32779.99000000,0.19821500
1624759320000,32788.02000000,32797.41000000,32777.24000000,32779.37000000,0.24499300
1624759380000,32780.11000000,32791.86000000,32774.31000000,32779.00000000,0.17467400
1624759440000,32776.34000000,32779.02000000,32709.00000000,32709.00000000,0.24954000
1624759500000,32720.63000000,32736.00000000,32698.26000000,32736.00000000,0.36682700
1624759560000,32742.48000000,33000.00000000,32728.00000000,32760.37000000,0.53292800
1624759620000,32757.00000000,32805.00000000,32750.22000000,32793.31000000,0.35673500
1624759680000,32792.16000000,32792.17000000,32761.94000000,32784.79000000,0.30762200
1624759740000,32789.00000000,32796.35000000,32762.25000000,32767.00000000,0.23139600
1624759800000,32764.95000000,32794.55000000,32728.00000000,32728.00000000,0.47811100
1624759860000,32728.00000000,32900.00000000,32728.00000000,32735.45000000,0.75199900
1624759920000,32736.45000000,32900.00000000,32675.75000000,32694.66000000,0.57514800
1624759980000,32694.82000000,32711.63000000,32687.99000000,32687.99000000,0.27520900
1624760040000,32682.96000000,32725.01000000,32682.96000000,32725.01000000,0.33733100
1624760100000,32709.72000000,32789.64000000,32709.72000000,32749.68000000,0.33704300
1624760160000,32750.00000000,32753.74000000,32733.99000000,32738.96000000,0.27486600
1624760220000,32738.60000000,35000.00000000,30836.00000000,32421.00000000,2.60274000
1624760280000,32421.00000000,32780.96000000,32421.00000000,32780.96000000,0.90836200
1624760340000,32781.94000000,32809.98000000,32584.00000000,32782.38000000,0.27750500
1624760400000,32775.62000000,32901.97000000,32584.00000000,32901.97000000,0.45124200
1624760460000,32901.97000000,33000.00000000,32859.93000000,32881.81000000,0.37039200
1624760520000,32886.81000000,32968.95000000,32881.79000000,32954.45000000,0.45543400
1624760580000,32970.57000000,33077.23000000,32970.57000000,33041.51000000,0.52544800
1624760640000,33044.54000000,33050.00000000,33006.63000000,33035.67000000,0.32284400
1624760700000,33024.18000000,33078.00000000,32996.97000000,33015.11000000,0.35085000
1624760760000,33014.08000000,33134.47000000,33014.08000000,33133.52000000,0.40968800
1624760820000,33130.24000000,33136.55000000,33080.95000000,33136.55000000,0.35384800
1624760880000,33150.00000000,33217.10000000,33108.38000000,33217.10000000,0.40316100
1624760940000,33128.54000000,33128.54000000,33075.32000000,33075.32000000,0.32161600
1624761000000,33075.32000000,33110.40000000,32994.15000000,33003.76000000,0.24933700
1624761060000,33011.40000000,33015.58000000,32943.78000000,32944.99000000,0.27870500
1624761120000,32945.20000000,32956.41000000,32878.86000000,32878.86000000,0.31472200
1624761180000,32876.79000000,32943.23000000,32876.79000000,32943.23000000,0.38076300
1624761240000,32927.03000000,32927.03000000,32896.68000000,32898.50000000,0.26307200
1624761300000,32898.32000000,32899.88000000,32875.68000000,32884.17000000,0.28841700
1624761360000,32873.88000000,32897.34000000,32841.18000000,32897.34000000,0.34947100
1624761420000,32884.01000000,32932.83000000,32884.01000000,32922.92000000,0.44141600
1624761480000,32924.89000000,32924.89000000,32887.06000000,32893.88000000,0.31976400
1624761540000,32900.00000000,32915.26000000,32885.40000000,32887.88000000,0.21382000
1624761600000,32886.56000000,33105.40000000,32886.56000000,32907.61000000,1.25947900
1624761660000,32905.11000000,32985.41000000,32905.11000000,32985.41000000,0.41150700
1624761720000,32992.74000000,32992.74000000,32926.40000000,32950.01000000,0.31851000
1624761780000,32949.89000000,32967.11000000,32936.92000000,32967.11000000,0.37930800
1624761840000,32966.60000000,32967.14000000,32940.01000000,32960.00000000,0.19721800
1624761900000,32960.01000000,32968.05000000,32927.62000000,32927.62000000,0.32471600
1624761960000,32925.50000000,32927.16000000,32905.85000000,32917.26000000,0.17839400
1624762020000,32906.54000000,32906.54000000,32888.89000000,32893.20000000,0.22796700
1624762080000,32893.49000000,32912.93000000,32890.01000000,32897.99000000,0.22793900
1624762140000,32888.01000000,32925.83000000,32888.01000000,32903.81000000,0.16710800
1624762200000,32901.95000000,32927.86000000,32850.01000000,32850.01000000,0.21329400
1624762260000,32859.73000000,32879.80000000,32852.62000000,32871.77000000,0.28953000
1624762320000,32887.15000000,32919.71000000,32887.15000000,32902.90000000,0.31914200
1624762380000,32903.25000000,33000.00000000,31000.00000000,32953.59000000,1.77709300
1624762440000,32953.60000000,32970.37000000,32929.62000000,32947.20000000,0.30215500
1624762500000,32944.02000000,33032.64000000,32944.02000000,33032.64000000,0.46331800
1624762560000,33049.97000000,33096.62000000,33013.79000000,33096.60000000,0.52168000
1624762620000,33082.71000000,33132.76000000,33082.71000000,33098.86000000,0.52033100
1624762680000,33102.57000000,33124.79000000,33048.28000000,33105.98000000,0.33227900
1624762740000,33109.98000000,33109.98000000,33081.71000000,33100.01000000,0.30216000
1624762800000,33098.34000000,33149.74000000,33092.59000000,33149.74000000,0.40768800
1624762860000,33152.05000000,33152.05000000,33058.42000000,33058.42000000,0.27177000
1624762920000,33043.30000000,33043.30000000,33010.02000000,33026.53000000,0.27251600
1624762980000,33019.03000000,33054.39000000,33008.34000000,33013.32000000,0.27248100
1624763040000,33000.01000000,33013.22000000,32992.63000000,32995.19000000,0.25754300
1624763100000,32991.28000000,33023.05000000,32990.01000000,33010.24000000,0.31813500
1624763160000,33015.29000000,33048.00000000,32995.54000000,33033.87000000,0.25743600
1624763220000,33033.89000000,33071.72000000,33032.39000000,33071.72000000,0.31770400
1624763280000,33053.05000000,33068.51000000,33030.01000000,33035.91000000,0.16641500
1624763340000,33034.29000000,33060.00000000,33007.69000000,33007.69000000,0.27240400
1624763400000,32990.01000000,33000.00000000,32958.27000000,32978.01000000,0.30489300
1624763460000,32973.54000000,32973.54000000,32932.71000000,32952.58000000,0.28833500
1624763520000,32953.22000000,33005.10000000,32953.22000000,32967.33000000,0.31418600
1624763580000,32964.09000000,33010.98000000,32964.09000000,33008.03000000,0.31817700
1624763640000,33010.55000000,33050.09000000,33010.55000000,33017.01000000,0.31990700
1624763700000,33009.01000000,33009.01000000,32961.87000000,32977.57000000,0.34869400
1624763760000,32973.81000000,33019.82000000,32970.75000000,33014.02000000,0.33436100
1624763820000,33015.27000000,33028.03000000,33008.68000000,33013.99000000,0.31800700
1624763880000,33013.99000000,33054.08000000,33013.99000000,33054.08000000,0.31864300
1624763940000,33041.50000000,33067.79000000,33041.50000000,33067.79000000,0.34793800
1624764000000,33069.70000000,33086.49000000,33038.76000000,33055.13000000,0.31762500
1624764060000,33048.00000000,33048.00000000,32986.35000000,32986.35000000,0.25747300
1624764120000,32989.04000000,33002.72000000,32986.43000000,32998.99000000,0.48598100
1624764180000,32998.99000000,32998.99000000,32998.99000000,32998.99000000,0.89441300
1624764240000,32998.99000000,32998.99000000,32891.00000000,32918.12000000,0.32141300
1624764300000,32918.07000000,32931.17000000,32872.92000000,32905.61000000,0.28963100
1624764360000,32908.04000000,32908.04000000,32837.59000000,32861.59000000,0.26207100
1624764420000,32854.31000000,32886.76000000,32794.41000000,32796.61000000,0.32614100
1624764480000,32796.61000000,32855.67000000,32793.01000000,32832.93000000,0.42728700
1624764540000,32825.59000000,32838.37000000,32753.93000000,32781.87000000,0.37961000
1624764600000,32782.44000000,32845.88000000,32782.44000000,32827.42000000,0.44178500
1624764660000,32829.01000000,32875.55000000,32829.01000000,32851.57000000,0.39650300
1624764720000,32857.57000000,32896.25000000,32857.57000000,32865.22000000,0.27679000
1624764780000,32856.21000000,32877.76000000,32853.96000000,32874.61000000,0.23017800
1624764840000,32875.39000000,32878.28000000,32838.64000000,32838.64000000,0.21697200
1624764900000,32834.08000000,32873.95000000,32748.00000000,32867.38000000,0.32026700
1624764960000,32870.00000000,32896.09000000,32869.11000000,32896.09000000,0.18248100
